name,category,details
salty-luxe-bar-mint-strawberry-disposable-vape,Vape Devices,"Introducing our latest disposable vape, offering an unmatched experience with an 8ml e-liquid capacity for up to 6000 puffs. Powered by a 500mAh battery, it ensures consistent performance. Safety is prioritized with a child lock, and the removable battery enhances convenience and sustainability.| Quick Link:| Salty Luxe Bar Replacement Pod| Flavors Profile: Strawberry, Menthol| VG/PG: 40/60| Specifications:| Includes:|   Volume: 8ml
Puffs: up to 6000 puffs 
Battery: 500mAh
Child lock function 
Removable battery 
Nicotine Concentration: 19.95mg/mL (Nicotine salt strength 35mg/mL| 1x Salty Luxe Bar Battery
1x Salty Luxe Bar Pod
1x User Manual"
salty-luxe-bar-blueberry-raspberry-disposable-vape,Vape Devices,"Introducing our latest disposable vape, offering an unmatched experience with an 8ml e-liquid capacity for up to 6000 puffs. Powered by a 500mAh battery, it ensures consistent performance. Safety is prioritized with a child lock, and the removable battery enhances convenience and sustainability.| Quick Link:| Salty Luxe Bar Replacement Pod| Flavor Profile: Cranberry, Raspberry, Berry| VG/PG: 40/60| Specifications:| Includes:|   Volume: 8ml
Puffs: up to 6000 puffs 
Battery: 500mAh
Child lock function 
Removable battery 
Nicotine Concentration: 19.95mg/mL (Nicotine salt strength 35mg/mL)| 1x Salty Luxe Bar Battery
1x Salty Luxe Bar Pod
1x User Manual"
salty-luxe-bar-sweet-grape-disposable-vape,Vape Devices,"Introducing our latest disposable vape, offering an unmatched experience with an 8ml e-liquid capacity for up to 6000 puffs. Powered by a 500mAh battery, it ensures consistent performance. Safety is prioritized with a child lock, and the removable battery enhances convenience and sustainability.| Quick Link:| Salty Luxe Bar Replacement Pod| Flavor Profile: Bubble Gum, Grape| VG/PG: 43/57| Specifications:| Includes:|   Volume: 8ml
Puffs: up to 6000 puffs 
Battery: 500mAh
Child lock function 
Removable battery 
Nicotine Concentration: 19.95mg/mL (Nicotine salt strength 35mg/mL)| 1x Salty Luxe Bar Battery
1x Salty Luxe Bar Pod
1x User Manual"
salty-luxe-bar-cherry-disposable-vape,Vape Devices,"Introducing our latest disposable vape, offering an unmatched experience with an 8ml e-liquid capacity for up to 6000 puffs. Powered by a 500mAh battery, it ensures consistent performance. Safety is prioritized with a child lock, and the removable battery enhances convenience and sustainability.| Quick Link:| Salty Luxe Bar Replacement Pod| Flavor Profile: Cola, Soda, Cherry, Ice| VG/PG: 40/60| Specifications:| Includes:|   Volume: 8ml
Puffs: up to 6000 puffs 
Battery: 500mAh
Child lock function 
Removable battery 
Nicotine Concentration: 19.95mg/mL (Nicotine salt strength 35mg/mL)| 1x Salty Luxe Bar Battery
1x Salty Luxe Bar Pod
1x User Manual"
salty-infinity-bar-ice-edition-berry-peach-disposable-vape,Vape Devices,"Introducing the latest Salty Infinity Bar Pre-Filled Pod Kit, featuring our top 5 staff-selected flavors to tantalize your taste buds. With a Childproof Activation system for effortless vaping and added safety measures, enjoy up to 1000 puffs powered by a 600mAh rechargeable battery. | Quick Link:| Salty Infinity Bar Replacement Pod| Flavor Profile: Ice, Blueberry, Raspberry, Blackcurrant, Peach| VG/PG: 40/60| Specifications: | Includes: Puffs: up to 1000puffs 
Capacity: 2ml
Battery: 600mAh
Child lock function 
Removable battery 
Nicotine Salt Strength: 35mg/ml
Nicotine Concentration: 19.95mg/ml| 1x Salty Infinity Bar Battery
1x Replacement Pod
1x User Manual"
salty-infinity-bar-berry-disposable-vape,Vape Devices,"Introducing the latest Salty Infinity Bar Pre-Filled Pod Kit, featuring our top 5 staff-selected flavors to tantalize your taste buds. With a Childproof Activation system for effortless vaping and added safety measures, enjoy up to 1000 puffs powered by a 600mAh rechargeable battery. | Quick Link:| Salty Infinity Bar Replacement Pod| Flavors Profile: Mango, Pineapple, Cranberry, Blueberry| VG/PG: 45/55| Specifications: | Includes: Puffs: up to 1000puffs 
Capacity: 2ml
Battery: 600mAh
Child lock function 
Removable battery 
Nicotine Salt Strength: 35mg/ml
Nicotine Concentration: 19.95mg/ml| 1x Salty Infinity Bar Battery
1x Replacement Pod
1x User Manual"
salty-infinity-bar-sour-grape-disposable-vape,Vape Devices,"Introducing the latest Salty Infinity Bar Pre-Filled Pod Kit, featuring our top 5 staff-selected flavors to tantalize your taste buds. With a Childproof Activation system for effortless vaping and added safety measures, enjoy up to 1000 puffs powered by a 600mAh rechargeable battery. | Quick Link:| Salty Infinity Bar Replacement Pod| Flavors Profile: Muscat Grape, Green Grape, White Grape| VG/PG: 40/60| Specifications: | Includes: Puffs: up to 1000puffs 
Capacity: 2ml
Battery: 600mAh
Child lock function 
Removable battery 
Nicotine Salt Strength: 35mg/ml
Nicotine Concentration: 19.95mg/ml| 1x Salty Infinity Bar Battery
1x Replacement Pod
1x User Manual"
salty-infinity-bar-ice-edition-peach-pear-disposable-vape,Vape Devices,"Introducing the latest Salty Infinity Bar Pre-Filled Pod Kit, featuring our top 5 staff-selected flavors to tantalize your taste buds. With a Childproof Activation system for effortless vaping and added safety measures, enjoy up to 1000 puffs powered by a 600mAh rechargeable battery. | Quick Link:| Salty Infinity Bar Replacement Pod| Flavors Profile: Peach, Pear, Ice| VG/PG: 45/55| Specifications: | Includes: Puffs: up to 1000puffs 
Capacity: 2ml
Battery: 600mAh
Child lock function 
Removable battery 
Nicotine Salt Strength: 35mg/ml
Nicotine Concentration: 19.95mg/ml| 1x Salty Infinity Bar Battery
1x Replacement Pod
1x User Manual"
uwell-caliburn-g3-pro-pod-kit,Vape Devices,"Great to see all with the CALIBURN G3 PRO, the first-ever full-screen device. The full-screen Dynamic UI, featuring a dynamic interface, showcases technological sophistication and interactivity, allowing you to view all vaping details at a glance. Partnered with the newest 3ML-0.42 CALIBURN G3 cartridges, CALIBURN G3 PRO slays the game with unbeatable flavor, adjustable 35 W max output power, and unparalleled vision enjoyment.| Quick Links:| UWELL Caliburn G3 Replacement Pod| Specifications: Materials: PCTG, Zinc Alloy
Dimensions: 117.4 mm x 27.8 mm x 16.8 mm
Net Weight: Approx. 92 g
Output Power: 5W to 35W
Pro-FOCS Flavor Technology
Auto Draw & Button Ignition
Cartridge Specification:
FeCrAl Meshed 0.4 Ω CALIBURN G3 Integrated Coil Cartridge (top refill):
FeCrAl Meshed 0.9 Ω CALIBURN G3 Integrated Coil Cartridge (top refill)
Battery Capacity: 1000 mAh"
vaporesso-gen-max-220w-kit,Coming Soon,"Vaporesso GEN Max Kit consists of GEN Max Mod and Vaporesso iTank T Tank. It is powered by AXON chip to boost power and provide multiple modes. Featuring the designs of 0.96 inch TFT screen, lock-button, it provides safe and worry-free vaping experience. Vaporesso GEN Max Kit is compatible with dual 18650 battery (not included). The iTank T Tank comes with 6ml big capacity, is fully compatible with GTi coil. Adopting COREX 2.0 Tech, the upgraded COREX cotton improves the heat resistance to prevent burnt taste and extend the lifespan of GTi Coils. It provides amazing vaping with precise top airflow adjustment and top filling design.| Specifications:| Includes: Dual Battery: 18650 (Not included)
Output Power: 5-220w
Display: 0.96"" TFT Screen
Includes NEW iTank T
Adjustable Top-Airflow
Top-To-Bottom Airflow Intake
E-liquid Self-circulating System For Leak Resistance
Slide To Open Top Refilling System
AXON Chipset to Boost Power
User-friendly interface with 3 themes
Side Lock Button: Never Misfire
All-In-One Fire Button, To Fire & Turn to Adjust Settings
Suitable for Sub-ohm DTL Vaping
Compatible with GTi Coils
Enhanced COREX 2.0 Technology (Upgraded Cotton)
Coil Resistance: GTi 0.2ohm & 0.4ohm Mesh Coils
Charging Current: DC 5V/2A Type-C
Tank Capacity: 6ml| 1 x VAPORESSO GEN MAX MOD
1 x VAPORESSO iTank T
1 x GTi 0.2Ω Mesh Coil (Pre-installed)
1 x GTi 0.4Ω Mesh Coil (Inbox)
1 x Extra Glass Tube
2 x O-ring
1 x Refilling Silicone Plug
1 x TYPE-C Cable
1 x User Manual & Warranty Card
1 x Safety Manual"
salty-mega-box-disposable-vape,Coming Soon,"Introducing the New Salty Mega Box Disposable Vape Kit! Experience mega vaping with up to 12,000 puffs, a child lock safety feature, 15ml of liquid, a powerful 1000mAh battery for extended use, and a digital display for easy monitoring. Available in five delightful flavors, this vape kit ensures a premium and secure vaping experience.| Nicotine Concentration: 19.95mg/mL (Nicotine salt strength 35mg/mL)| Specifications:| Includes:| Flavors: Battery: 1000mAh
USB Type-C Port
Compatible with Salty Mega Box Replacement Pods
Click 5 times to turn on/off
Child safety lock activation
Battery percentage display.
15ml Capacity
Up to 12000 puffs| 1x Salty Mega Box Battery
1x Replacement Pod| Berry Mint - Salty Kraze World: VG/PG:45/55
Mint Grape - Salty Kiwi World: VG/PG: 40/60
Mint Pineapple - Frozen Salty World: VG/PG: 40/60
Strawberry Vanilla - Salty Berry World: VG/PG: 43/57
Tropical Lychee - Tote Aoturoa: VG/PG: 45/55"
vaporesso-gen-se-80w-kit,Vape Devices,"Quick Links:Vaporesso GTi Replacement Coils
Vaporesso iTank T Replacement Glass Tube
Advanced Upgrade to the GEN SeriesThe Vaporesso GEN SE Kit with the new iTank T is a notable upgrade in the GEN series. Operating on a single 18650 battery (not included), this kit allows for easy battery replacement, enabling extended vaping sessions without the need for frequent recharges.| Specifications:| Includes: "
smok-zrex-rf-pod-kit,Vape Devices,"Introducing the new Smok Zrex RF Kit, perfect for beginner vapers. Featuring a powerful 500mAh battery, it offers extended vaping sessions without the hassle. Ideal for Mouth-to-Lung (MTL) enthusiasts, it ensures a smooth draw every time. Stay informed on battery status with the built-in LED indicator. The inhale-activated mechanism removes the need for buttons, and the hidden on/off button provides easy access.| Quick Links:| Smok Zrex RF Replacement Pods| Specifications:| Includes: Pod Capacity: 2ml
MTL Vaping
500mAh Battery
LED Indicator
Hidden On/Off Button
Inhale/Button Activated
Effortless side refilling
Compatible with Zrex RF Pods| 1 x Smok Zrex RF Device
1 x Smok Zrex RF 0.8ohm Mesh Pod
1 x Type-C Cable
1 x User Manual"
vaporesso-xros-3-r-pod-kit,NA, 
luciano-the-dreamer-belicoso,Smoking,"Luciano The Dreamer Belicoso Cigars distinguish themselves from the first draw. Bestowing a wave of utterly fantastical flavors and aromas. No wonder it's become the signature blend of the rising Luciano brand!| Built from a brilliant combination of Nicaraguan and Peruvian tobacco for its long fillers. Held together by a polished Nicaraguan binder, and finally hand rolled into a delectable Habano Ecuadorian wrapper to add the final tasting notes.| Sparking it up releases the ravishing flavors of chocolate covered almonds, spices, and café au lait. At five and a half inches, with a fifty two ring gauge, this Belicosos is a divine thirty minute smoke.| Size: 14cm| Gauge: 52| | This product is only available for NZ customers. We cannot ship this product to Australia.|  "
jfr-maduro-robusto-cigar-5-5-50,Smoking,"JFR Maduro is in the house! With the outstanding blending that is typical of Aganorsa Leaf Cigars but with a price so affordable that your significant other can’t really complain, this is truly the best value out there! Featuring different blends in Corojo, Maduro, and Connecticut there’s really no end to the impressive flavors.
Made in Nicaragua| Size: 5.5""| Gauge: 50mm| | This product is only available for NZ customers. We cannot ship this product to Australia.|  "
jfr-corojo-robusto-cigar-5-5-50,Smoking,"JFR Corojo is made of 100% Nicaraguan tobacco – wrapper, filler, and binder. The wrapper is a spicy Corojo leaf grown in the fertile Jalapa Valley of Nicaragua.| Size: 5.5""| Gauge: 50mm| | This product is only available for NZ customers. We cannot ship this product to Australia.|  "
jfr-corojo-titan-cigar-6-60,Smoking,"JFR Corojo is made of 100% Nicaraguan tobacco – wrapper, filler, and binder. The wrapper is a spicy Corojo leaf grown in the fertile Jalapa Valley of Nicaragua. | Size: 6""| Gauge: 60mm| | This product is only available for NZ customers. We cannot ship this product to Australia.|  "
new-cuba-toro-cigar-6x50,Smoking,"Casa Fernandez is one of the largest growers of tobacco in Nicaragua. Today’s hot-bed for best of the best, Nicaragua’s black volcanic soils and tropical climate equal the perfect recipe for delicious offerings, and Casa Fernandez has there hand in countless boutique fan favorites hailing from their pristine Nicaraguan farms. The cigar at hand caters to the everyday enthusiast while utilizing Casa Fernandez’s revered, Cuban-esque proprietary tobaccos.| New Cuba is rich and full-flavored, yet still perfectly smooth. A golden-brown Corojo wrapper and a ‘Cuban sandwich’ blend of Cuban-seed Nicaraguan tobaccos leads to an enjoyable profile brimming with notes of earth, pepper, nuts, and cocoa. Boasting a complex character and a cool, slow burn.| Size: 6""| Gauge: 50mm| | This product is only available for NZ customers. We cannot ship this product to Australia.|  "
new-cuba-churchill-cigar-7x48,Smoking,"Casa Fernandez is one of the largest growers of tobacco in Nicaragua. Today’s hot-bed for best of the best, Nicaragua’s black volcanic soils and tropical climate equal the perfect recipe for delicious offerings, and Casa Fernandez has there hand in countless boutique fan favorites hailing from their pristine Nicaraguan farms. The cigar at hand caters to the everyday enthusiast while utilizing Casa Fernandez’s revered, Cuban-esque proprietary tobaccos.| New Cuba is rich and full-flavored, yet still perfectly smooth. A golden-brown Corojo wrapper and a ‘Cuban sandwich’ blend of Cuban-seed Nicaraguan tobaccos leads to an enjoyable profile brimming with notes of earth, pepper, nuts, and cocoa. Boasting a complex character and a cool, slow burn.| Size: 7""| Gauge: 48mm| | This product is only available for NZ customers. We cannot ship this product to Australia.|  "
new-cuba-robusto-cigar-5x50,Smoking,"Casa Fernandez is one of the largest growers of tobacco in Nicaragua. Today’s hot-bed for best of the best, Nicaragua’s black volcanic soils and tropical climate equal the perfect recipe for delicious offerings, and Casa Fernandez has there hand in countless boutique fan favorites hailing from their pristine Nicaraguan farms. The cigar at hand caters to the everyday enthusiast while utilizing Casa Fernandez’s revered, Cuban-esque proprietary tobaccos.| New Cuba is rich and full-flavored, yet still perfectly smooth. A golden-brown Corojo wrapper and a ‘Cuban sandwich’ blend of Cuban-seed Nicaraguan tobaccos leads to an enjoyable profile brimming with notes of earth, pepper, nuts, and cocoa. Boasting a complex character and a cool, slow burn.| Size: 5""| Gauge: 50mm| | This product is only available for NZ customers. We cannot ship this product to Australia.|  "
new-cuba-superior-connecticut-toro-cigar-6x50,Smoking,"Introducing the Aganorsa Leaf New Cuba Superior, elevating the renowned New Cuba line to a premium level. Crafted with Nicaraguan long-fillers enveloped in a Nicaraguan Cuban-seed binder, this cigar boasts a luxurious Ecuadorian Connecticut-Shade wrapper, exuding a smooth, golden hue. Grown in Aganorsa Leaf's own Nicaraguan farms across Condega, Esteli, and Jalapa, the Nicaraguan tobaccos ensure top-notch quality. While Aganorsa Leaf is celebrated for its robust offerings, the New Cuba Superior Connecticut offers a milder smoking experience, appealing to both aficionados who prefer a gentler profile and seasoned smokers seeking a nuanced change of pace.| Size: 6""| Gauge: 50mm| | This product is only available for NZ customers. We cannot ship this product to Australia.|  "
new-cuba-superior-connecticut-titan-cigar-6-x-60,Smoking,"Introducing the Aganorsa Leaf New Cuba Superior, elevating the renowned New Cuba line to a premium level. Crafted with Nicaraguan long-fillers enveloped in a Nicaraguan Cuban-seed binder, this cigar boasts a luxurious Ecuadorian Connecticut-Shade wrapper, exuding a smooth, golden hue. Grown in Aganorsa Leaf's own Nicaraguan farms across Condega, Esteli, and Jalapa, the Nicaraguan tobaccos ensure top-notch quality. While Aganorsa Leaf is celebrated for its robust offerings, the New Cuba Superior Connecticut offers a milder smoking experience, appealing to both aficionados who prefer a gentler profile and seasoned smokers seeking a nuanced change of pace.| Size: 6""| Gauge: 60mm| | This product is only available for NZ customers. We cannot ship this product to Australia.|  "
new-cuba-superior-corona-gorda-cigar-5-5x44,Smoking,"Introducing the Aganorsa Leaf New Cuba Superior, elevating the renowned New Cuba line to a premium level. Crafted with Nicaraguan long-fillers enveloped in a Nicaraguan Cuban-seed binder, this cigar boasts a luxurious Ecuadorian Connecticut-Shade wrapper, exuding a smooth, golden hue. Grown in Aganorsa Leaf's own Nicaraguan farms across Condega, Esteli, and Jalapa, the Nicaraguan tobaccos ensure top-notch quality. While Aganorsa Leaf is celebrated for its robust offerings, the New Cuba Superior Connecticut offers a milder smoking experience, appealing to both aficionados who prefer a gentler profile and seasoned smokers seeking a nuanced change of pace.| Size: 5.5""| Gauge: 44mm| | This product is only available for NZ customers. We cannot ship this product to Australia.|  "
jet-flame-kiwi-lighter-premium-jj13,Smoking,"Kiwi Jet Flame Lighter brings safety and convenience to the user. This is a fully recyclable and refillable gas lighter which are stylish, trendy, versatile, reliable and safe to use. Perfect for a multiple of uses. With single torch jet flame cigar lighter.
The product colour may vary depending on stock availability.| Specifications:| Maintenance:| Box includes: Single Flame
Model design
Excellent polished finish, easy to carry;
Made from high-quality;
Easy to refill;
High quality, very attractive lighter;
Adjustable flame;| Keep it away from children;
There is inflammable gas with high pressure inside the lighter. Do not beat it or keep it in fire. Keep it away from place over 55 Degree Celsius;
Do not make it rub other things otherwise the surface finishing will be damaged. Do not throw the lighter, otherwise the inner structure and function may be damaged;
The lighter is not waterproof. Keep it away from water, sour, alkali, and wet surrounding.| 1x Lighter"
jet-flame-kiwi-lighter-premium-jj14,Smoking,"Kiwi Jet Flame Lighter brings safety and convenience to the user. This is a fully recyclable and refillable gas lighter which are stylish, trendy, versatile, reliable and safe to use. Perfect for a multiple of uses. With single torch jet flame cigar lighter.
The product colour may vary depending on stock availability.| Specifications:| Maintenance:| Box includes: Single Flame
Model design
Excellent polished finish, easy to carry;
Made from high-quality;
Easy to refill;
High quality, very attractive lighter;
Adjustable flame;| Keep it away from children;
There is inflammable gas with high pressure inside the lighter. Do not beat it or keep it in fire. Keep it away from place over 55 Degree Celsius;
Do not make it rub other things otherwise the surface finishing will be damaged. Do not throw the lighter, otherwise the inner structure and function may be damaged;
The lighter is not waterproof. Keep it away from water, sour, alkali, and wet surrounding.| 1x Lighter"
jet-flame-kiwi-lighter-premium-jj15,Smoking,"Kiwi Jet Flame Lighter brings safety and convenience to the user. This is a fully recyclable and refillable gas lighter which are stylish, trendy, versatile, reliable and safe to use. Perfect for a multiple of uses. With single torch jet flame cigar lighter.
The product colour may vary depending on stock availability.| Specifications:| Maintenance:| Box includes: Single Flame
Model design
Excellent polished finish, easy to carry;
Made from high-quality;
Easy to refill;
High quality, very attractive lighter;
Adjustable flame;| Keep it away from children;
There is inflammable gas with high pressure inside the lighter. Do not beat it or keep it in fire. Keep it away from place over 55 Degree Celsius;
Do not make it rub other things otherwise the surface finishing will be damaged. Do not throw the lighter, otherwise the inner structure and function may be damaged;
The lighter is not waterproof. Keep it away from water, sour, alkali, and wet surrounding.| 1x Lighter"
davinci-miqro-stainless-steel-dosing-pods,Heat Not Burn,"The perfect dose has never been so attainable. Load up to 0.15g of flower and easily swap pods on the go with the DaVinci Stainless Steel Dosing Capsules, compatible with the MIQRO and MIQRO-C. A cleaner oven, quick loading, precise dosage metering, and faster heating are at your fingertips with the Stainless Steel Dosing Capsules. Combine the Capsules with the DaVinci extract kit to make your MIQRO series device dual use with concentrates and oils.| Includes: 6x Stainless Steel MIQRO Series Dosing Pods
6x Silicone Dosage Pod Cases"
davinci-miqro-mouthpiece-silicone,Heat Not Burn,"Replacement silicone mouthpiece for the vaporizer MIQRO DaVinci It is an original replacement part identical to the one included in the MIQRO vaporizer.| This flat mouthpiece offers maximum discretion, it has an ergonomic shape to place the lips and inhale directly, without any type of tube. with the best flavor.| The silicone mouthpiece of the MIQRO-C vaporizer is located at the top of the device and is removed with a gentle pull.| It is very easy to clean.| From time to time, it is advisable to clean all removable parts to always guarantee the best performance of the vaporizer, as well as maximum durability.| Includes: 1x Silicone Mouthpiece"
ice-edition-peach-pear-disposable-vape-2-x-replacement-pods-combo,Vape Devices,"Introducing the latest Salty Infinity Bar Pre-Filled Pod Kit, featuring our top 5 staff-selected flavors to tantalize your taste buds. With a Childproof Activation system for effortless vaping and added safety measures, enjoy up to 1000 puffs powered by a 600mAh rechargeable battery.| Flavor Options:| Quick Link:| Salty Infinity Bar Replacement Pod| Specifications: | Includes: Puffs: up to 1000puffs 
Capacity: 2ml
Battery: 600mAh
Child lock function 
Removable battery 
Nicotine Salt Strength: 35mg/ml
Nicotine Concentration: 19.95mg/ml| 1x Salty Infinity Bar Pre-Filled Kit
1x Pack of Replacement Pod (2pk)
1x User Manual"
ice-edition-mint-disposable-vape-2-x-replacement-pods-combo,Vape Devices,"Introducing the latest Salty Infinity Bar Pre-Filled Pod Kit, featuring our top 5 staff-selected flavors to tantalize your taste buds. With a Childproof Activation system for effortless vaping and added safety measures, enjoy up to 1000 puffs powered by a 600mAh rechargeable battery.| Flavor Options:| Quick Link:| Salty Infinity Bar Replacement Pod| Specifications: | Includes: Puffs: up to 1000puffs 
Capacity: 2ml
Battery: 600mAh
Child lock function 
Removable battery 
Nicotine Salt Strength: 35mg/ml
Nicotine Concentration: 19.95mg/ml| 1x Salty Infinity Bar Pre-Filled Kit
1x Pack of Replacement Pod (2pk)
1x User Manual"
ice-edition-barry-peach-disposable-vape-2-x-replacement-pods-combo,Vape Devices,"Introducing the latest Salty Infinity Bar Pre-Filled Pod Kit, featuring our top 5 staff-selected flavors to tantalize your taste buds. With a Childproof Activation system for effortless vaping and added safety measures, enjoy up to 1000 puffs powered by a 600mAh rechargeable battery.| Flavor Options:| Quick Link:| Salty Infinity Bar Replacement Pod| Specifications: | Includes: Puffs: up to 1000puffs 
Capacity: 2ml
Battery: 600mAh
Child lock function 
Removable battery 
Nicotine Salt Strength: 35mg/ml
Nicotine Concentration: 19.95mg/ml| 1x Salty Infinity Bar Pre-Filled Kit
1x Pack of Replacement Pod (2pk)
1x User Manual"
berry-disposable-vape-2-x-replacement-pods-combo,Vape Devices,"Introducing the latest Salty Infinity Bar Pre-Filled Pod Kit, featuring our top 5 staff-selected flavors to tantalize your taste buds. With a Childproof Activation system for effortless vaping and added safety measures, enjoy up to 1000 puffs powered by a 600mAh rechargeable battery.| Flavor Options:| Quick Link:| Salty Infinity Bar Replacement Pod| Specifications: | Includes: Puffs: up to 1000puffs 
Capacity: 2ml
Battery: 600mAh
Child lock function 
Removable battery 
Nicotine Salt Strength: 35mg/ml
Nicotine Concentration: 19.95mg/ml| 1x Salty Infinity Bar Pre-Filled Kit
1x Pack of Replacement Pod (2pk)
1x User Manual"
ice-edition-sour-grape-disposable-vape-2-x-replacement-pods-combo,Vape Devices,"Introducing the latest Salty Infinity Bar Pre-Filled Pod Kit, featuring our top 5 staff-selected flavors to tantalize your taste buds. With a Childproof Activation system for effortless vaping and added safety measures, enjoy up to 1000 puffs powered by a 600mAh rechargeable battery.| Flavor Options:| Quick Link:| Salty Infinity Bar Replacement Pod| Specifications: | Includes: Puffs: up to 1000puffs 
Capacity: 2ml
Battery: 600mAh
Child lock function 
Removable battery 
Nicotine Salt Strength: 35mg/ml
Nicotine Concentration: 19.95mg/ml| 1x Salty Infinity Bar Pre-Filled Kit
1x Pack of Replacement Pod (2pk)
1x User Manual"
davinci-miqro-flat-mouthpiece,Heat Not Burn,"Enjoy smooth, flavorful hits with the DaVinci MIQRO Flat Mouthpiece. Designed exclusively for the MIQRO, this premium mouthpiece is crafted from thermal-resistant zirconium ceramic that delivers perfect purity. The flat mouthpiece easily attaches to the top lid of the DaVinci MIQRO via the included rubber gasket. Balanced airflow delivers satisfying hits every session.| Features:| Includes: 1x Flat Mouthpiece"
eyce-pv1-portable-vaporizer,Heat Not Burn,"Discover the Eyce PV1 Vaporizer, offering a ceramic oven for dry herbs, 4 AutoFlow temp settings, and a rotating mouthpiece connected to a stainless steel vapor pathway. "
terea-oasis-pearl-carton-10pk,Heat Not Burn,Terea Oasis Pearl Carton - 10pk. Comes in a pack of 10. Each pack contains 20 heets. (200 Heets in total) 
raw-flying-disc-cone-holder,Smoking,"The RAW Cone Flying Disc will bring your games to the ‘hole’ next level! With the center cone holder, this new RAW Flying Disc makes it easy to puff, puff, pass!| Note: (Cone not included) "
smok-zrex-rf-replacement-pods,Vape Devices,"The SMOK Zrex RF refillable pods, made for the Zrex RF Pod Kit, feature a 2ml capacity and leak-resistant design. With advanced mesh coil technology, they deliver rich flavor and smooth vapor for a superior vaping experience.| Specification:| Includes: 2ml E-liquid Capacity
0.8ohm Mesh Coil
MTL Vaping
Compatible with Zrex RF Pod Kit| 3x Zrex RF replacement Pods"
salty-cross-pod-kit,Vape Devices,"The Salty Cross Pod Kit is a compact, ergonomic pod system offering versatility and convenience. With a 1000mAh removable battery and fast Type-C charging, it ensures long-lasting use. The 2ml pod capacity and adjustable airflow provide a customizable vaping experience. Featuring a multifunction button, adjustable wattage (10W-30W), and a 0.42-inch OLED screen for easy monitoring of settings, it delivers both power and precision in a sleek design.| Quick Link:| Salty Cross Replacement Pods| Specifications:| Includes: Dimensions: 25x15x115mm
Battery Capacity: 1000mAh (Removable & Rechargeable)
Pod Capacity: 2ml
Charging Port: Type-C
Screen: 0.42"" OLED
Wattage Range: 10W-30W (Adjustable)
Airflow Control: Yes| 1x Salty Cross Battery
1x 0.6ohm Pod
1x 0.8ohm Pod
1x User Manual"
smok-x-priv-solo-80w-kit,Coming Soon,"SMOK X-Priv Solo Kit is sleek, fashion-forward, compact and powerful. It supports single external 18650 battery with 80W max and 2.5A fast charging. It is designed with touchable dual screen display, switchable theme, vaping animation and vibration reminder. The large side fire key and magnetic battery cap can bring you easy use. Equipped with TF-D Subtank, it features 3.5ml capacity, top filling & child-proof lock, top airflow and leak-proof design. It is compatible with D-Series Coil to bring you DTL vaping.| Specifications:| Includes: X-Priv Solo Mod Size:27.65*28*89.5mm
X-Priv Solo Mod Weight: 82.4g
Power Range:(5W-80W)±2W
Battery: Single External 18650 Battery(Not Included)
Max 2.5A Fast Charge
Magnetic Battery Cap
Large Side Fire Key
Resistance Range:(0.1Ω-2.5Ω)±5%
Touch Screen Control
Scratch And Drop Resistance
Switchable Theme & Vaping Animation
Vibration Reminder
Intelligent Atomizer Recognition
High Watts Warning
Overtime Protection
Short-Circuit Protection
Over-Heating Protection
Low-Battery Warning
TF-D Subtank
Leak free,Pure Flavor in every puff
Leak-resistance Ingenuity,Safe and Secure
Subtank Capacity:3.5ml/2ml
Thread: 510
Top Fill & Top Airflow
Child-proof Lock
Compatible With D-Coils:| 1x SMOK X-Priv Solo Mod
1x TF-D Subtank(3.5ml)
1x SMOK D-Coil (Meshed 0.15ohm)(Preinstalled)
1x SMOK D-Coil (Meshed 0.23ohm)
1x Bulb Glass Tube Replacement
1x Type-C Cable
1x User Manual"
smok-rpm100-pod-mod-kit,Vape Devices,"The SMOK RPM 100 Pod Mod Kit, features 6mL pod capacity, 100W max output, and compatibility with a single 18650 or 21700 battery. Freely adjust wattage output from 5W up to a maximum of 100W to experience the full power of the RPM 100. The 6mL pods feature a sliding cap to expose a top-fill system for easy refilling and enhanced leakage prevention. Additionally, the RPM 100 can utilize both RPM 2 and RPM 3 coil series with their respective compatible pods for unhinged flexibility of coil configurations. RPM 2 Coil Series compatible pods are sold separately.| Quick Links:| SMOK RPM 85/100 Replacement Pod| SMOK RPM 3 Replacement Coils| Specifications:| Includes: Dimensions: 136mm x 29 x 36mm
Battery Compatibility: Single 18650 or 21700 Battery (Not Included)
Max Wattage: 100W
Operation: Firing Button Activation
Output: Adjustable Wattage
Material: Zinc-Alloy
Charging Port: USB Type-C
0.96"" Display
Adjustable Airflow-Control Ring
Magnetic Pod Connection
Pod Capacity: 6mL
RPM 2 & RPM 3 Coil Series - Pod Dependent
Fill System: Top-Fill - Sliding Cap| 1x SMOK RPM 100 Pod System
1x RPM 85/100 Empty Pod (RPM 3 Coil Series Pod)
1x 0.15ohm SMOK RPM 3 Meshed Coil
1x 0.23ohm SMOK RPM 3 Meshed Coil
1x USB Type-C Cable
1x User Manual"
