name,category,price,buttons,details
battery-vape-c4-charger,Vape Devices,$50.00,,"Batty Vape C4 is a fully automatic intelligent battery charger, which can be controlled by a microprocessor, can charging four pieces li-ion/ni-mh battery at the same time (and mixed two kinds of battery on charging). Battery vape C4 is well designed with informative display and ability of identify input power. It indicates the charging current, voltage and capacity having been charged to each battery. With C4, safety is paramount.| Product descriptions:| C4 has LCD, can show the capacity when it is charging. Also can test battery internal resistance and evaluate battery performance. It support USB and can be used as bank power.| Specifications:| Features:| Compatible with:| Warning: Input power: 100-240V, 55/60HZ, 0.35A maximum.
DC power supply: 5VDC/ 2A
Ni-MH battery voltage full subject is 1.4V +-0.05V as the standard, full of lithium battery voltage is 4.2V +-0.05V
Charging current: charge current automatically adjusted according to the battery voltage, maximum charge current is 1A
Output current: 500mA*4 / 1000mA*2| Capable of charging 4 batteries simultaneously
Each of the tow battery slots monitors and charges independently
Compatible with and identifies li-MH and Ni-Cd rechargeable batteries
Optimized charging design for imr batteries
Feature three charging modes (cc.cv and Trickle Charger)
Automatically detects battery status and select the appropriate voltage and charger mode
3 color LED display charging progress each battery
Automatically stops charging when complete
Features over-charge prevention to protect batteries
Made from durable ABS (fire retardant/ flame resitant)
Features reverse polarity protection
Designed for optimal heat dissipation
Certified b RoHS, CE
Batteries are not included| NI-MH battery
IMR/Li-on: 10440, 14500, 14650, 16340, 16650, 17650, 17670, 19350, 18490, 18500, 18650, 20700, 21700, 22650, 26500, 22650| Do not overcharge or over discharge
Do not expose to extreme heat or water
Do not short circuit
Do not dispose in fire GET FREE SHIPPING ON ORDERS OVER $50.00.| Batty Vape C4 is a fully automatic intelligent battery charger, which can be controlled by a microprocessor, can charging four pieces li-ion/ni-mh battery at the same time (and mixed two kinds of battery on charging). Battery vape C4 is well designed with informative display and ability of identify input power. It indicates the charging current, voltage and capacity having been charged to each battery. With C4, safety is paramount.| Product descriptions:

C4 has LCD, can show the capacity when it is charging. Also can test battery internal resistance and evaluate battery performance. It support USB and can be used as bank power.

Specifications:

Input power: 100-240V, 55/60HZ, 0.35A maximum.
DC power supply: 5VDC/ 2A
Ni-MH battery voltage full subject is 1.4V +-0.05V as the standard, full of lithium battery voltage is 4.2V +-0.05V
Charging current: charge current automatically adjusted according to the battery voltage, maximum charge current is 1A
Output current: 500mA*4 / 1000mA*2

Features:

Capable of charging 4 batteries simultaneously
Each of the tow battery slots monitors and charges independently
Compatible with and identifies li-MH and Ni-Cd rechargeable batteries
Optimized charging design for imr batteries
Feature three charging modes (cc.cv and Trickle Charger)
Automatically detects battery status and select the appropriate voltage and charger mode
3 color LED display charging progress each battery
Automatically stops charging when complete
Features over-charge prevention to protect batteries
Made from durable ABS (fire retardant/ flame resitant)
Features reverse polarity protection
Designed for optimal heat dissipation
Certified b RoHS, CE
Batteries are not included

Compatible with:

NI-MH battery
IMR/Li-on: 10440, 14500, 14650, 16340, 16650, 17650, 17670, 19350, 18490, 18500, 18650, 20700, 21700, 22650, 26500, 22650

Warning:

Do not overcharge or over discharge
Do not expose to extreme heat or water
Do not short circuit
Do not dispose in fire"
nitecore-q4-battery-charger,Vape Devices,$45.00,,"Nitecore Q4 is the latest innovation from Nitecore which is a smart battery charger. Featuring 2A quick charging, compact design, and with technology specially optimised for IMR batteries as it is able to monitor the entire charging process, ensuring that the end voltage is always within the safe limit. This will help extend the battery life and ensure that the customer will get the best safety. | NOTE: The colour will be chosen randomly due to limited stocks.
For colour options please visit your local Shosha stores.  GET FREE SHIPPING ON ORDERS OVER $50.00.| Nitecore Q4 is the latest innovation from Nitecore which is a smart battery charger. Featuring 2A quick charging, compact design, and with technology specially optimised for IMR batteries as it is able to monitor the entire charging process, ensuring that the end voltage is always within the safe limit. This will help extend the battery life and ensure that the customer will get the best safety. 

NOTE: The colour will be chosen randomly due to limited stocks.
For colour options please visit your local Shosha stores.| Features:
Capable of charging 4 batteries simultaneously
Monitors and charges each of the 4 slots independently
Active Current Distribution (ACD)
Feature two charging modes (constant current and constant voltage)
Automatically detects power level of batteries and selects the appropriate voltage and charging mode
Automatically stops upon charging completion
Overcharging prevention
Reverse polarity and short circuit prevention
Compatible with car adapters
Designed for optimal heat dissipation
Made from durable PC material
Certified by RoHS, CE, FCC and CEC
Insured worldwide by Ping An Insurance
 
Specifications:
Input: DC 12V 2000mA / 24W
Output: 4.2V±1% / 2A*1, 1A*2
Compatible with IMR/Li-ion: 10340, 10350, 10440, 10500, 12340, 12500, 12650, 13450, 13500, 13650, 14350, 14430, 14500, 14650, 16500, 16340 (RCR123), 16650, 17350, 17500, 17650, 17670, 17700, 18350, 18490, 18500, 18650, 18700, 22500, 22650, 25500, 26500, 26650, 26700, 20700, 21700, 22700
Dimensions: L-4.94 in. x W-3.76 in. x H-1.43 in. (125.4mm x 95.6mm x 36.2mm
Weight: 5.3oz (150.3g)
Package includes:
Nitecore Q4 2A Quick Charger
User Manual
Warranty Card"
nitecore-ums2-battery-charger,Vape Devices,$45.00,,"The Nitecore UMS2 Charger is a smart battery charger that offers quick charging to quickly and efficiently bring your batteries back up to performance standard. With a maximum output of 4,000mA, the UMS2 will efficiently charge your batteries in a quick manner, with a single slot being able to charge batteries back up to 80 percent in 55 minutes. Plus, with its intuitive charging capabilities and equipped LCD display, the UMS2 will alert you to any and all aspects of your battery. The Internal Resistance and Battery Health Detection will alert you to the internal resistance of that battery as well as its current condition. This feature will allow you to determine how useful these batteries will be and will enable you to make precise decisions about the longevity and lifespan of your rechargeable batteries.| Features:| Specifications: Intelligent USB Dual-Slot Superb Charger
QC 2.0 input available
Capable of charging 2 batteries simultaneously and controlling each slot independently
Up to 3,000mA charging speed in a single slot
Compatible with Li-ion and Ni-MH/Ni-Cd batteries with automatic detection
Automatic detection of battery power level and automatic selection of the appropriate voltage and charging mode
Automatic selection between 3 charging modes (CC, CV, and -dV/dt)
Energy-efficient LCD display for real-time charging information
Capable of manually selecting the charging cut-off voltage and the charging current
Automatic detection of large/small capacity batteries and automatic selection of appropirate charging current
Automatic termination upon charging completion
Reverse polarity protection and short circuit protection
Over-discharged battery activation
Li-ion battery restoration
Overtime charging protection
Automatic detection of battery internal resistance and display of battery health
Made from durable and fire-retardant PC materials
Optimal heat dissipation design
Certified by RoHS, CE, FCC, and CEC| Input - 5V/2A 9V/2A 18W (Max)
Output - 4.35V±1% / 4.2V±1% / 3.7V±1% / 1.48V±1%
QC Mode - 3,000mA*1 (MAX), 2,000mA*2 (MAX)
Standard Mode - 2,000mA*1 (MAX), 1,000mA*2 (MAX)
Compatible With:
IMR/Li-ion/LiFePO4: 10440, 14500, 14650, 16500, 16340 (RCR123), 16650, 17350, 17500, 17650, 17670, 17700, 18350, 18500, 18650, 18700, 20700, 21700, 22500, 26500, 26650, 26700
Ni-MH/Ni-Cd: AA, AAA, AAAA, C, D
Dimensions - 5.98"" x 2.87"" x 1.57"" (152mm x 73mm x 40mm)
Weight - 5.56oz (157.7g) GET FREE SHIPPING ON ORDERS OVER $50.00.| The Nitecore UMS2 Charger is a smart battery charger that offers quick charging to quickly and efficiently bring your batteries back up to performance standard. With a maximum output of 4,000mA, the UMS2 will efficiently charge your batteries in a quick manner, with a single slot being able to charge batteries back up to 80 percent in 55 minutes. Plus, with its intuitive charging capabilities and equipped LCD display, the UMS2 will alert you to any and all aspects of your battery. The Internal Resistance and Battery Health Detection will alert you to the internal resistance of that battery as well as its current condition. This feature will allow you to determine how useful these batteries will be and will enable you to make precise decisions about the longevity and lifespan of your rechargeable batteries.| Features:

Intelligent USB Dual-Slot Superb Charger
QC 2.0 input available
Capable of charging 2 batteries simultaneously and controlling each slot independently
Up to 3,000mA charging speed in a single slot
Compatible with Li-ion and Ni-MH/Ni-Cd batteries with automatic detection
Automatic detection of battery power level and automatic selection of the appropriate voltage and charging mode
Automatic selection between 3 charging modes (CC, CV, and -dV/dt)
Energy-efficient LCD display for real-time charging information
Capable of manually selecting the charging cut-off voltage and the charging current
Automatic detection of large/small capacity batteries and automatic selection of appropirate charging current
Automatic termination upon charging completion
Reverse polarity protection and short circuit protection
Over-discharged battery activation
Li-ion battery restoration
Overtime charging protection
Automatic detection of battery internal resistance and display of battery health
Made from durable and fire-retardant PC materials
Optimal heat dissipation design
Certified by RoHS, CE, FCC, and CEC
 

Specifications:

Input - 5V/2A 9V/2A 18W (Max)
Output - 4.35V±1% / 4.2V±1% / 3.7V±1% / 1.48V±1%
QC Mode - 3,000mA*1 (MAX), 2,000mA*2 (MAX)
Standard Mode - 2,000mA*1 (MAX), 1,000mA*2 (MAX)
Compatible With:
IMR/Li-ion/LiFePO4: 10440, 14500, 14650, 16500, 16340 (RCR123), 16650, 17350, 17500, 17650, 17670, 17700, 18350, 18500, 18650, 18700, 20700, 21700, 22500, 26500, 26650, 26700
Ni-MH/Ni-Cd: AA, AAA, AAAA, C, D
Dimensions - 5.98"" x 2.87"" x 1.57"" (152mm x 73mm x 40mm)
Weight - 5.56oz (157.7g)
Package includes:
Nitecore UMS2 Quick Charger
User Manual
Warranty Card"
efest-imate-r2-charger,Vape Devices,$34.99,,"The EFest iMATE R2 Intelligent QC Charger is a durable flame retardant dual bay battery charger, incorporating important features such as intelligent charging and monitoring, accurate display and consistent charging, and comes with all the protection you need to charge with a peace of mind.| Specifications: Dual Bay Intelligent Charger
Independently Charging and Monitoring
Intuitive LED Indicator Light
Automatic 2.0A Charging for One Battery
Automatic 1.0A Charging for Two Batteries
DC Input Power: DC 12V/1.5A 9V/2A 5V/2A
Auto Cut-Off Voltage: 4.20 (+/-0.05V)
0V Activation Recovery Function
Reverse Polarity Protection
Short-Circuit Protection
Automatic Over-Charging Protection
Durable Construction - Fire Retardant & Fire Resistance
Piano Wire Springs
Low Resistance Steel Cathodes
Hard Chromium Plating
Supports Li-ion Battery Size: 10440, 14500, 14650, 16340, 16650, 17650, 17670, 18350, 18490, 18500, 18650, 20700, 22650, 26500, 26650 GET FREE SHIPPING ON ORDERS OVER $50.00.| The EFest iMATE R2 Intelligent QC Charger is a durable flame retardant dual bay battery charger, incorporating important features such as intelligent charging and monitoring, accurate display and consistent charging, and comes with all the protection you need to charge with a peace of mind.| Specifications:

Dual Bay Intelligent Charger
Independently Charging and Monitoring
Intuitive LED Indicator Light
Automatic 2.0A Charging for One Battery
Automatic 1.0A Charging for Two Batteries
DC Input Power: DC 12V/1.5A 9V/2A 5V/2A
Auto Cut-Off Voltage: 4.20 (+/-0.05V)
0V Activation Recovery Function
Reverse Polarity Protection
Short-Circuit Protection
Automatic Over-Charging Protection
Durable Construction - Fire Retardant & Fire Resistance
Piano Wire Springs
Low Resistance Steel Cathodes
Hard Chromium Plating
Supports Li-ion Battery Size: 10440, 14500, 14650, 16340, 16650, 17650, 17670, 18350, 18490, 18500, 18650, 20700, 22650, 26500, 26650
Includes:
1 x Efest iMATE R2 Intelligent QC Charger
1 x MicroUSB Cable"
xtar-mc6c-charger,Vape Devices,$39.99,,"The Xtar MC6C is a six-bay battery charger that is designed to quickly charge up Li-ion batteries efficiently overall saving time and energy. Intuitive smart charging features allow the MC6C to detect appropriate charging current according to input power, ultimately protecting both batteries and charger from over-heating and other damage. With an embedded LCD screen, it is easy to see real-time status with the corresponding battery icons displaying charging current, battery capacity, and charging status. Not to mention, the Xtar MC6C has multiple protections programmed for safe charging including over-current, over-charge, over-voltage, and short-circuit protections that will protect batteries and ensure they reach their full-service potential. Plus with a high conversion rate and low heat generation, there is no risk placed on the charger or batteries within. And like all premium Li-ion chargers, the MC6C features both an auto cut-off for when batteries are fully charged and the ability to revive over-discharged batteries ultimately saving money and reducing environmental impact. Both of these features provide worry-free and safe charging providing sustainable batteries for the long term use.| \|   GET FREE SHIPPING ON ORDERS OVER $50.00.| The Xtar MC6C is a six-bay battery charger that is designed to quickly charge up Li-ion batteries efficiently overall saving time and energy. Intuitive smart charging features allow the MC6C to detect appropriate charging current according to input power, ultimately protecting both batteries and charger from over-heating and other damage. With an embedded LCD screen, it is easy to see real-time status with the corresponding battery icons displaying charging current, battery capacity, and charging status. Not to mention, the Xtar MC6C has multiple protections programmed for safe charging including over-current, over-charge, over-voltage, and short-circuit protections that will protect batteries and ensure they reach their full-service potential. Plus with a high conversion rate and low heat generation, there is no risk placed on the charger or batteries within. And like all premium Li-ion chargers, the MC6C features both an auto cut-off for when batteries are fully charged and the ability to revive over-discharged batteries ultimately saving money and reducing environmental impact. Both of these features provide worry-free and safe charging providing sustainable batteries for the long term use.

\| Specifications:
Input Voltage: 5V ± 3A
Constant Charging Current: 1A x 3 / 0.5A x 4
Cut-off Voltage: 4.2 ± 0.05V
Cut-off Current: <120mA
Operating Temperature: 0-40°C
Dimensions (LxWxH): 4.37"" x 5.82"" x 1.33"" (111mm x 148mm x 34mm)
Monitors and charges each of the 6 slots independently
Micro-USB and DC input for charging anywhere
Clearly see real-time charging status
Multiple protections ensure safe charging
High conversion rate and low heat generation
High precision with auto cut-off when fully chargedCompatible with Li-ion: 10440, 14500, 14650, 16340, 17335, 17500, 17670, 18350, 18490, 18500, 18650, 18700, 20700, 21700, 22650, 25500, 26650, Flat-32650."
xtar-vc4s-charger,Vape Devices,$49.99,,"The Xtar VC4S is leading the charge with the latest technology and charging power. This charger is capable of charging an incredible amount of batteries ranging between the most popular models of Li-ion, IMR, INR, ICR, NiMh and Ni-Cd cells. Automatically detecting the voltage of inserted batteries, the charger adjusts charge rate and time to suit each unique situation. Along with faster and efficient charging, the VC4S displays a wealth of information about your batteries, with a detailed LCD Screen that updates in real-time. Since this charger uses USB power, it is perfect for users that are on-the-go and need a power source that can be obtained anywhere there is a computer or a USB wall socket. Jam-packed with information and safety features, the VC4S is a great charging choice for professionals and electronics enthusiasts alike.| Specifications:|  USB Powered
Input – QC3.0 (5V / 3A | 9V / 2A)
Output Current – 3A x 1 / 2A x 2 / 1A x 4 / 0.5A x 4
Cutoff Voltage – 4.2V +/- 0.05V / 1.45+/-0.1V
Dimensions - 149mm x 115mm x 35mm
Weight - 212g
4 Bay Battery Charger
Four Charging Speeds - 3A x 1, 2A x 2, 1A x 4, 0.5A x 4
Compatible with 18650, 20700, 21700, 26650 and more
Intelligent Visible Experience
Upgraded colorful VA LCD screen tells you real-time charging status!
Micro-USB powered, charge anywhere
Internal Resistance Testing
Grade Mode, Full Capacity testing
Storage Mode
Battery Type Auto-identification
0V Activation Function revives over-discharged battery
Soft Start& TC-CC-CV Three-Stage Charging GET FREE SHIPPING ON ORDERS OVER $50.00.| The Xtar VC4S is leading the charge with the latest technology and charging power. This charger is capable of charging an incredible amount of batteries ranging between the most popular models of Li-ion, IMR, INR, ICR, NiMh and Ni-Cd cells. Automatically detecting the voltage of inserted batteries, the charger adjusts charge rate and time to suit each unique situation. Along with faster and efficient charging, the VC4S displays a wealth of information about your batteries, with a detailed LCD Screen that updates in real-time. Since this charger uses USB power, it is perfect for users that are on-the-go and need a power source that can be obtained anywhere there is a computer or a USB wall socket. Jam-packed with information and safety features, the VC4S is a great charging choice for professionals and electronics enthusiasts alike.| Specifications:

USB Powered
Input – QC3.0 (5V / 3A | 9V / 2A)
Output Current – 3A x 1 / 2A x 2 / 1A x 4 / 0.5A x 4
Cutoff Voltage – 4.2V +/- 0.05V / 1.45+/-0.1V
Dimensions - 149mm x 115mm x 35mm
Weight - 212g
4 Bay Battery Charger
Four Charging Speeds - 3A x 1, 2A x 2, 1A x 4, 0.5A x 4
Compatible with 18650, 20700, 21700, 26650 and more
Intelligent Visible Experience
Upgraded colorful VA LCD screen tells you real-time charging status!
Micro-USB powered, charge anywhere
Internal Resistance Testing
Grade Mode, Full Capacity testing
Storage Mode
Battery Type Auto-identification
0V Activation Function revives over-discharged battery
Soft Start& TC-CC-CV Three-Stage Charging"
haze-tobacco-iced-cucumberita-100g,Hookahs,$30.00,,"  GET FREE SHIPPING ON ORDERS OVER $50.00.| 
Perfectly balanced cucumber margarita mix.| "
haze-tobacco-pearlicious-100g,Hookahs,$30.00,,"  GET FREE SHIPPING ON ORDERS OVER $50.00.| 
Cool refreshing Pear beverage| "
haze-tobacco-cotton-clouds-100g,Hookahs,$30.00,,"  GET FREE SHIPPING ON ORDERS OVER $50.00.| 
Creamy cotton candy ice cream| "
haze-tobacco-beat-the-heat-100g,Hookahs,$30.00,,"  GET FREE SHIPPING ON ORDERS OVER $50.00.| 
Refreshing cold glass of cherry limeade| "
haze-tobacco-bof-100g,Hookahs,$30.00,,"  GET FREE SHIPPING ON ORDERS OVER $50.00.| 
Bunch of fruit flavours on ice with strong notes of kiwi and strawberry.| "
haze-tobacco-quack-quack-100g,Hookahs,$30.00,,"  GET FREE SHIPPING ON ORDERS OVER $50.00.| 
Haze Quack Quack is a frozen fruit mix flavour from Haze Shisha Tobacco. Based in Texas, Haze uses some of the finest ingredients to make its premium hookah tobacco. Each handcrafted blend sends you on a tasty journey, full of unique, delightful flavours and huge fluffy clouds. You'll want to try each and every one of Haze's juicy shisha flavour creations.| "
haze-tobacco-kiwi-100g,Hookahs,$30.00,,"  GET FREE SHIPPING ON ORDERS OVER $50.00.| 
A perfect taste of kiwi.| "
haze-tobacco-yummy-madness-100g,Hookahs,$30.00,,"Haze Yummy Madness is a sweet candy blend flavour from Haze Shisha Tobacco. Based in Texas, Haze uses some of the finest ingredients to make its premium hookah tobacco. Each handcrafted blend sends you on a tasty journey, full of unique, delightful flavours and huge fluffy clouds. You'll want to try each and every one of Haze's juicy shisha flavour creations. Haze Yummy Madness is a sweet candy blend flavour from Haze Shisha Tobacco.  GET FREE SHIPPING ON ORDERS OVER $50.00.| Haze Yummy Madness is a sweet candy blend flavour from Haze Shisha Tobacco. Based in Texas, Haze uses some of the finest ingredients to make its premium hookah tobacco. Each handcrafted blend sends you on a tasty journey, full of unique, delightful flavours and huge fluffy clouds. You'll want to try each and every one of Haze's juicy shisha flavour creations. Haze Yummy Madness is a sweet candy blend flavour from Haze Shisha Tobacco.| "
haze-skills-on-the-rocks-100gm,Hookahs,$30.00,,"  GET FREE SHIPPING ON ORDERS OVER $50.00.| 
Haze Skills on the Rocks is a tropical fruit cocktail flavour from Haze Shisha Tobacco. Based in Texas, Haze uses some of the finest ingredients to make its premium hookah tobacco. Each handcrafted blend sends you on a tasty journey, full of unique, delightful flavours and huge fluffy clouds. You'll want to try each and every one of Haze's juicy shisha flavour creations.| "
haze-mango-100gm,Hookahs,$30.00,,"  GET FREE SHIPPING ON ORDERS OVER $50.00.| 
Haze Mango is a mango mix flavour from Haze Shisha Tobacco. Based in Texas, Haze uses some of the finest ingredients to make its premium hookah tobacco. Each handcrafted blend sends you on a tasty journey, full of unique, delightful flavours and huge fluffy clouds. You'll want to try each and every one of Haze's juicy shisha flavours creations.| "
haze-candy-apple-love-100gm,Hookahs,$30.00,,"  GET FREE SHIPPING ON ORDERS OVER $50.00.| 
Haze Candy Apple Love is just one of the new flavours available by Haze's new, exclusive shisha. Haze Shisha has partnered up with rapper/music producer Jazze Pah to create the new Jazze Pha line. Candy Apple Love shisha is a carnival in your mouth. This shisha flavour couples the traditional apple shisha varietals, with a very sweet, candy undertone.| "
haze-cc-whoo-weee-100gm,Hookahs,$35.00,,Cheech and Chong (C&C) Whoo-Weee is a great flavour for any peach fans out there. Fresh and fragrant with a note of red berry for a perfect balance of taste.  GET FREE SHIPPING ON ORDERS OVER $50.00.| Cheech and Chong (C&C) Whoo-Weee is a great flavour for any peach fans out there. Fresh and fragrant with a note of red berry for a perfect balance of taste.| 
haze-cc-double-bubble-100gm,Hookahs,$35.00,,"  GET FREE SHIPPING ON ORDERS OVER $50.00.| 
Haze Cheech & Chong (C&C) Double Bubble is a limited edition, cool bubble gum flavour from Haze Shisha Tobacco. This shisha is a very choppy and wet cut that smells just like the classic chewing gum flavour. The flavour is just like the smell, a very classic and yet complex bubble gum flavour. This is a very strong yet pleasant flavour that is fun for a lengthy smoke session. In good old Haze fashion, the Cheech & Chong Double Bubble hookah tobacco produces massive clouds for you to enjoy.| "
lawless-shoelace-cotton,Vape Devices,$7.00,,"The shoelace cotton is a pack of long cotton strips fitted with two plastic aglet at both ends that makes it easier to run through a coil, cutting down on time spent rebuilding and more time enjoying the vape experience. | 10cm is enough for two atomizers, no more unnecessary waste of cotton.| Specifications:| | Includes: User-friendly, travel size bag.
Diameter: 3mm
Length: 10cm
Used for RDA/RDTA| 20 strips of shoelace cotton. GET FREE SHIPPING ON ORDERS OVER $50.00.| The shoelace cotton is a pack of long cotton strips fitted with two plastic aglet at both ends that makes it easier to run through a coil, cutting down on time spent rebuilding and more time enjoying the vape experience. 

10cm is enough for two atomizers, no more unnecessary waste of cotton.| Specifications:

User-friendly, travel size bag.
Diameter: 3mm
Length: 10cm
Used for RDA/RDTA

Includes:

20 strips of shoelace cotton."
vandy-vape-cotton-loops-160-x-99mm-2-5-feet,Vape Devices,$5.00,,"The Authentic Vandy Vape Cotton Loops is made out of 100% Japanese cotton. It is good to wick the coils and will bring you great vaping experience.| Specifications: Durable in use and everlasting vapor taste
Safer and effective for healing eliquids
Healthy and huge vapor GET FREE SHIPPING ON ORDERS OVER $50.00.| The Authentic Vandy Vape Cotton Loops is made out of 100% Japanese cotton. It is good to wick the coils and will bring you great vaping experience.| Specifications:

Durable in use and everlasting vapor taste
Safer and effective for healing eliquids
Healthy and huge vapor"
smok-bulb-pyrex-glass-tube-10-tfv16-lite-5ml,Vape Devices,$7.00,,"Here comes the SMOK Bulb Pyrex Glass Tube #10 for TFV16! It is designed for SMOK TFV16 Lite Tank. Newly developed Bulb Pyrex Glass Tube has largest capacity ever. Comes in a pack of 1.| The SMOK Bulb Pyrex Glass Tube #10 for TFV16 5ml is designed for the SMOK TFV16 Lite Tank 5ml. With the 5ml juice capacity, the tube is perfectly compatible with SMOK TFV16 Lite Tank. The accessory is easy to replace and clean. Get it as a spare part!| Quick Links:| Smok TFV16 Lite Tank| Specification:| Includes: Capacity: 5mL
Pyrex Glass| 1 x Smok Bulb Pyrex Glass Tube #10 GET FREE SHIPPING ON ORDERS OVER $50.00.| Here comes the SMOK Bulb Pyrex Glass Tube #10 for TFV16! It is designed for SMOK TFV16 Lite Tank. Newly developed Bulb Pyrex Glass Tube has largest capacity ever. Comes in a pack of 1.| The SMOK Bulb Pyrex Glass Tube #10 for TFV16 5ml is designed for the SMOK TFV16 Lite Tank 5ml. With the 5ml juice capacity, the tube is perfectly compatible with SMOK TFV16 Lite Tank. The accessory is easy to replace and clean. Get it as a spare part!

Quick Links:

Smok TFV16 Lite Tank

Specification:

Capacity: 5mL
Pyrex Glass

Includes:

1 x Smok Bulb Pyrex Glass Tube #10"
mjlab-ccell-510-cbd-empty-cartridge,Vape Devices,$10.00,,"Quick Links:| Smok Ego Winder VV Battery 1300mAh| Specifications:| Includes: Capacity: 1ml
Use for Nicotine Salt and CBD
Leakproof
Wickless and Coil-less design
Internally heated ceramic elements| 1 x MJLab CCell 510 Empty CBD Cartridge GET FREE SHIPPING ON ORDERS OVER $50.00.| 
MJLab CCell 510 CBD Empty Cartridges are the future of oil vaping! These disposable oil cartridges are 100% wickless! Now you can truly get the most out of every drop of essential oil you fill your cartridge with. Ceramic oil cartridges simply burn better and more efficiently than their wick counterparts. It is not advised that you use these empty vape cartridges with buttonless batteries since they require a higher voltage to get the right temperature for vaping oil. Another great thing about these no wick vape cartridges is that they can be used multiple times. There is no wick to burn out and if you keep it clean they can last for multiple fill-ups.| Quick Links:

Smok Ego Winder VV Battery 1300mAh

Specifications:

Capacity: 1ml
Use for Nicotine Salt and CBD
Leakproof
Wickless and Coil-less design
Internally heated ceramic elements

Includes:

1 x MJLab CCell 510 Empty CBD Cartridge"
lawless-bacon-cotton,Vape Devices,$7.00,,"Lawless Cotton has been specifically created for your vaping needs! Originally from the United States, through a series of purification treatment, we were able to remove the impurities and any substances that might affect your vaping experience.| Specifications: Net weight: 10g GET FREE SHIPPING ON ORDERS OVER $50.00.| Lawless Cotton has been specifically created for your vaping needs! Originally from the United States, through a series of purification treatment, we were able to remove the impurities and any substances that might affect your vaping experience.| Specifications:

Net weight: 10g"
smoka-organic-cotton,Vape Devices,$5.00,,"Smoka vape chooses premium quality cotton with 100% organic assurance. No additives, bleaches, or other chemicals are used in its preparation, thus the origical flavour of the ejuice can be well preserved.| Whether you go low with resistances and love huge clouds, or enjoy a tight mouth to lung vaping, the smoka vape organic cotton is the best for you, your atomizer and your coils.| Specifications: Net: 10g
100% Organic
No addtives, no bleaches, no other chemicals.
Suitable for RTA/RDTA GET FREE SHIPPING ON ORDERS OVER $50.00.| Smoka vape chooses premium quality cotton with 100% organic assurance. No additives, bleaches, or other chemicals are used in its preparation, thus the origical flavour of the ejuice can be well preserved.

Whether you go low with resistances and love huge clouds, or enjoy a tight mouth to lung vaping, the smoka vape organic cotton is the best for you, your atomizer and your coils.| Specifications:

Net: 10g
100% Organic
No addtives, no bleaches, no other chemicals.
Suitable for RTA/RDTA"
native-wicks-platinum-plus,Vape Devices,$13.00,,"Native Wicks Cotton Platinum+ is a set of premium crafted cotton wicks, sourced and crafted with quality 100% organic cotton in GMP-Certified Facility for an improved fibers increasing absorbent rate and better flavors| Native Wicks Cotton Platinum+ is a set of premium crafted cotton wicks, sourced and crafted with quality 100% organic cotton in GMP-Certified Facility for an improved fibers increasing absorbent rate and better flavors in a resealable travel bag.| Native Wicks Cotton Platinum Plus+ Features: 100% Organic Cotton Composition
No Chemicals or Bleach - Lab Certified Clean
Revolutionary Large Fiber Blend for Low Resistance Builds
Extremely Absorbent and Durable
Increased Wicking Ability and Maximized Flavor
Suitable for RDA/RTA
Manufactured GMP Certified Facility
Made in USA GET FREE SHIPPING ON ORDERS OVER $50.00.| Native Wicks Cotton Platinum+ is a set of premium crafted cotton wicks, sourced and crafted with quality 100% organic cotton in GMP-Certified Facility for an improved fibers increasing absorbent rate and better flavors| Native Wicks Cotton Platinum+ is a set of premium crafted cotton wicks, sourced and crafted with quality 100% organic cotton in GMP-Certified Facility for an improved fibers increasing absorbent rate and better flavors in a resealable travel bag.

Native Wicks Cotton Platinum Plus+ Features:

100% Organic Cotton Composition
No Chemicals or Bleach - Lab Certified Clean
Revolutionary Large Fiber Blend for Low Resistance Builds
Extremely Absorbent and Durable
Increased Wicking Ability and Maximized Flavor
Suitable for RDA/RTA
Manufactured GMP Certified Facility
Made in USA"
native-wicks-platinum-blend,Vape Devices,$10.00,,"Native Wicks has made it's way to us in NZ and it's already a favourite among our staff. Tried and tested the world over, the Platinum Blend is an outstanding cotton that we're sure our customers will appreciate too. Large fiber blend suitable for high and low resistance builds
Outstanding wicking ability
Clean and accurate flavour
Manufactured in cGMP certified facility
10 gram sealed pack GET FREE SHIPPING ON ORDERS OVER $50.00.| Native Wicks has made it's way to us in NZ and it's already a favourite among our staff. Tried and tested the world over, the Platinum Blend is an outstanding cotton that we're sure our customers will appreciate too.

Large fiber blend suitable for high and low resistance builds
Outstanding wicking ability
Clean and accurate flavour
Manufactured in cGMP certified facility
10 gram sealed pack| "
